id,clinic_id,year,age_min,age_max,num_cycles, pct_cycles_cancelled , pct_cycles_stopped , pct_cycles_fertility_preservation , pct_transfers_gestational_carrier , pct_transfers_frozen_embryos , pct_transfers_icsi , pct_transfers_pgt 
1755,237,2019,41,,10,0,,0,,,,
1756,115,2019,41,,13,,,,,0.625,1,
1757,148,2019,41,,15,,0.61538,0,,,1,
1758,234,2019,41,,13,0,0,0,,0.63636,0.72727,
1759,396,2019,41,,11,,,,,0.66667,0.88889,
1760,285,2019,41,,9,0,,,,,,
1761,365,2019,41,,12,,,0,,0,1,0
1762,433,2019,41,,11,,,0,,0.85714,,
1763,134,2019,41,,15,0,0.33333,0,,0.71429,,
1764,403,2019,41,,9,,,0,,,0.83333,0
1765,191,2019,41,,,0,0,0,,,,
1766,414,2019,41,,8,0,,0,,,,
1767,200,2019,41,,10,,,0,,,,
1768,331,2019,41,,9,,0,0,,,0.625,
1769,441,2019,41,,,,0,0,,,,
1770,4,2019,41,,,0,,0,,,0,0
1771,366,2019,41,,,0,0,0,,,,
1772,291,2019,41,,23,,0.045,0,,0.31579,0.94737,
1773,292,2019,41,,8,0,,0,,,1,
1774,356,2019,41,,11,0,,0,,,0.625,0
1775,323,2019,41,,8,0,0,0,,,,0
1776,384,2019,41,,14,,,,,,1,
1777,373,2019,41,,5,0,,0,,,0,0
1778,447,2019,41,,5,0,0,0,,,,0
1779,279,2019,41,,15,,,,,,1,
1780,287,2019,41,,15,,,0.33333,,,,
1781,355,2019,41,,7,,,0,,,,0
1782,255,2019,41,,10,,0,0,,,,
1783,219,2019,41,,12,,,0,,1,,
1784,182,2019,41,,5,  ,,0,,,,
1785,254,2019,41,,8,,,,,,,
1786,169,2019,41,,,0,0,0,,,0,0
1787,250,2019,41,,,0,,0,,,,
1788,251,2019,41,,6,0,,0,,,,
1789,112,2019,41,,,0,0,0,,,,
1790,161,2019,41,,0,  ,  ,  ,  ,  ,  ,
1791,297,2019,41,,,0,0,0,,,,
1792,409,2019,41,,0,  ,  ,  ,  ,  ,  ,
1793,75,2019,,,3074,0.118,0.077,0.203,0.053,0.696,0.754,0.402
1794,78,2019,,,2750,0.113,0.153,0.047,0.047,0.873,0.857,0.59
1795,69,2019,,,2297,0.035,0.106,0.073,0.557,0.986,0.894,0.651
1796,62,2019,,,2207,0.09,0.14,0.109,0.092,0.951,0.773,0.703
1797,74,2019,,,2175,0.022,0.039,0.364,0.033,0.96,0.869,0.839
1798,72,2019,,,1958,0.072,0.084,0.205,0.126,0.954,0.463,0.823
1799,87,2019,,,1606,0.084,0.114,0.06,0.168,0.989,0.85,0.874
1800,84,2019,,,1575,0.076,0.123,0.262,0.067,0.834,0.698,0.651
1801,32,2019,,,1514,0.105,0.074,0.017,0.003,0.692,0.93,0.36
1802,65,2019,,,1180,0.092,0.094,0.032,0.038,0.986,0.575,0.6
1803,40,2019,,,1176,0.071,0.403,0.101,0.039,0.988,0.865,0.739
1804,76,2019,,,1007,0.135,0.172,0.064,0.02,0.691,0.744,0.168
1805,73,2019,,,910,0.022,0.077,0.484,0.006,0.977,0.881,0.87
1806,51,2019,,,771,0.058,0.106,0.236,0.043,1,0.888,0.979
1807,29,2019,,,768,0.061,0.102,0.249,0.602,0.994,0.009,0.994
1808,64,2019,,,738,0.065,0.094,0.037,0.015,0.833,0.717,0.242
1809,30,2019,,,672,0.036,0.161,0.076,0.193,0.99,0.887,0.983
1810,63,2019,,,671,0.035,0.03,0.015,0.041,0.941,0.263,0.17
1811,66,2019,,,605,0.09,0.148,0.086,0.039,0.911,0.851,0.626
1812,71,2019,,,581,0.056,0.1,0.167,0.047,0.805,0.891,0.621
1813,53,2019,,,540,0.048,0.137,0.196,0.047,0.953,0.193,0.433
1814,68,2019,,,442,0,0.075,0,0.851,1,0,0
1815,77,2019,,,441,0.133,0.084,0.002,0.016,0.683,0.47,0.349
1816,89,2019,,,417,0.063,0.258,0.058,0.132,0.922,0.333,0.314
1817,28,2019,,,400,0.058,0.111,0.055,0.163,0.987,0.83,0.595
1818,85,2019,,,373,0.024,0.049,0.126,0.244,0.894,0.894,0.739
1819,25,2019,,,363,0.171,0.17,0.05,0.055,0.579,0.945,0.094
1820,88,2019,,,343,0.04,0.036,0.085,0.089,0.396,0.831,0.138
1821,35,2019,,,336,0.021,0.066,0.122,0.045,0.929,0.84,0.769
1822,49,2019,,,327,0.093,0.061,0.07,0.038,0.819,0.738,0.719
1823,91,2019,,,282,0.096,0.141,0.11,0.07,0.898,0.391,0.148
1824,67,2019,,,263,0,0.11,0,0.679,1,1,0.936
1825,24,2019,,,243,0.185,0.045,0.016,0.129,1,0.985,0.992
1826,31,2019,,,233,0,0.146,0.09,0.008,0.822,0.969,0.287
1827,59,2019,,,222,0.126,0.185,0,0,0.806,0.574,0.058
1828,79,2019,,,194,0.059,0.128,0.082,0.027,0.573,0.9,0.355
1829,82,2019,,,174,0.101,0.067,0.075,0.008,0.57,0.789,0.102
1830,58,2019,,,163,0.019,0.106,0.018,0.057,0.644,0.839,0.402
1831,27,2019,,,154,0.017,0.145,0.065,0.179,0.513,1,0.846
1832,50,2019,,,149,0,0.094,0.054,0.034,1,1,0.707
1833,26,2019,,,134,0.019,0.075,0,0.598,0.963,0.939,0.939
1834,57,2019,,,129,0.049,0.032,0.349,0.229,0.958,0.646,0.833
1835,86,2019,,,120,0.029,0.11,0.075,0.302,0.81,0.54,0.635
1836,52,2019,,,92,0.15,0.128,0,0,0.852,0.944,0.278
1837,21,2019,,,63,0.032,0.081,0.111,0.094,0.906,0.813,0.625
1838,20,2019,,,17,,,,0,,,
1839,70,2019,,,16,,0,0.75,0,,0,0
1840,60,2019,,,8005,0.061,0.111,0.075,0.387,0.925,0.676,0.817
1841,38,2019,,,3180,0.206,0.308,0.277,0.2,0.971,0.998,0.728
1842,23,2019,,,1959,0.068,0.302,0.218,0.119,0.988,0.69,0.906
1843,41,2019,,,1422,0.115,0.116,0.097,0.428,0.972,0.852,0.869
1844,48,2019,,,1024,0.12,0.148,0.221,0.063,0.723,0.835,0.345
1845,45,2019,,,978,0.023,0.06,0.217,0.532,0.986,0.424,0.811
1846,90,2019,,,834,0.102,0.172,0.073,0.112,0.806,0.694,0.514
1847,39,2019,,,803,0.017,0.067,0.05,0.14,0.896,0.986,0.734
1848,56,2019,,,777,0.053,0.135,0.05,0.114,1,0.894,0.995
1849,81,2019,,,435,0.009,0.012,0.103,0.174,0.81,1,0.344
1850,47,2019,,,416,0.081,0.066,0.264,0.057,0.911,0.854,0.734
1851,33,2019,,,410,0.063,0.123,0.129,0.114,0.943,0.896,0.363
1852,54,2019,,,368,0.134,0.083,0.092,0.139,0.882,0.91,0.778
1853,36,2019,,,295,0.062,0.109,0.081,0.092,1,0.854,0.885
1854,44,2019,,,289,0.006,0.059,0.121,0.041,0.975,0.917,0.752
1855,43,2019,,,261,0.132,0.134,0.061,0.163,1,0.925,0.913
1856,55,2019,,,255,0.038,0.02,0.122,0.081,1,0.74,0.935
1857,37,2019,,,250,0.051,0.033,0.052,0.062,0.993,0.822,0.678
1858,42,2019,,,178,0.151,0.082,0.287,0.052,0.793,0.931,0.741
1859,22,2019,,,144,0.035,0.043,0.319,0,0.56,0.82,0.38
1860,46,2019,,,122,0.117,0.108,0.189,0.042,1,0.833,0.875
1861,61,2019,,,84,0.036,0.346,0.071,,,1,
1862,83,2019,,,84,0.102,0.038,0.155,0.027,0.946,0.514,0.811
1863,34,2019,,,39,0,0.385,0.103,0,1,0.78947,0.68421
1864,80,2019,,,14,0,0,0.42857,0,,,
1865,203,2019,,,11303,0.077,0.128,0.054,0.026,0.738,0.795,0.376
1866,309,2019,,,9536,0.114,0.133,0.008,0.011,0.762,0.925,0.088
1867,249,2019,,,8248,0.033,0.062,0.057,0.028,1,0.868,0.764
1868,212,2019,,,7561,0.055,0.139,0.034,0.014,0.642,0.419,0.304
1869,300,2019,,,6089,0.083,0.108,0.144,0,0.875,0.896,0.76
1870,302,2019,,,6039,0.104,0.087,0.102,0.004,0.555,0.906,0.273
1871,293,2019,,,6015,0.176,0.242,0.029,0.044,0.884,0.741,0.661
1872,395,2019,,,4400,0.039,0.126,0.023,0.034,0.909,0.918,0.528
1873,99,2019,,,3638,0.046,0.052,0.121,0.07,0.975,0.858,0.858
1874,153,2019,,,3559,0.115,0.184,0.055,0.029,0.652,0.894,0.268
1875,435,2019,,,3410,0.112,0.148,0.082,0.017,0.706,0.812,0.361
1876,299,2019,,,3147,0.084,0.088,0.211,0.003,0.902,0.36,0.802
1877,155,2019,,,2664,0.099,0.133,0.113,0.023,0.657,0.894,0.375
1878,413,2019,,,2603,0.05,0.193,0.024,0.108,0.836,0.711,0.444
1879,205,2019,,,2405,0.036,0.064,0.064,0.013,0.6,0.385,0.136
1880,204,2019,,,2381,0.072,0.142,0.034,0.027,0.661,0.816,0.286
1881,339,2019,,,2263,0.098,0.089,0.027,0.371,0.916,0.882,0.827
1882,377,2019,,,2234,0.078,0.133,0.058,0.048,0.976,0.807,0.714
1883,283,2019,,,2162,0.113,0.153,0.185,0.001,0.911,0.864,0.569
1884,102,2019,,,2078,0.119,0.152,0.055,0.136,0.854,0.668,0.595
1885,139,2019,,,2068,0.094,0.061,0.049,0.051,0.883,0.764,0.52
1886,258,2019,,,1940,0.116,0.072,0.054,0.019,0.726,0.868,0.529
1887,123,2019,,,1920,0.135,0.224,0.035,0.055,0.987,0.514,0.463
1888,100,2019,,,1912,0.129,0.121,0.033,0.014,0.651,0.795,0.266
1889,130,2019,,,1907,0.109,0.101,0.034,0.024,0.85,0.797,0.448
1890,352,2019,,,1878,0.063,0.117,0.017,0.017,0.896,0.839,0.487
1891,137,2019,,,1864,0.088,0.101,0.054,0.035,0.919,0.79,0.691
1892,380,2019,,,1825,0.095,0.139,0.071,0.021,0.841,0.489,0.425
1893,342,2019,,,1720,0.101,0.18,0.019,0.022,0.699,0.416,0.43
1894,214,2019,,,1696,0.026,0.112,0.028,0.015,0.76,0.932,0.429
1895,276,2019,,,1692,0.091,0.094,0.09,0.007,0.854,0.909,0.678
1896,209,2019,,,1682,0.057,0.22,0.018,0.009,0.62,0.552,0.148
1897,346,2019,,,1607,0.047,0.093,0.056,0.028,0.988,0.766,0.573
1898,280,2019,,,1603,0.008,0.075,0.312,0.014,0.986,0.895,0.982
1899,434,2019,,,1522,0.042,0.088,0.172,0.031,0.975,0.765,0.732
1900,164,2019,,,1483,0.119,0.092,0.144,0.136,0.883,0.873,0.472
1901,277,2019,,,1483,0.07,0.115,0.022,0.009,0.693,0.812,0.351
1902,420,2019,,,1443,0.233,0.255,0.034,0.019,0.847,0.87,0.735
1903,225,2019,,,1404,0.075,0.088,0.024,0.023,0.661,0.637,0.281
1904,168,2019,,,1398,0.108,0.179,0.021,0.031,0.695,0.964,0.245
1905,348,2019,,,1384,0.152,0.15,0.091,0.032,0.684,0.617,0.216
1906,206,2019,,,1376,0.058,0.06,0.081,0.018,0.538,0.818,0.251
1907,392,2019,,,1335,0.116,0.128,0.034,0.041,0.973,0.873,0.869
1908,328,2019,,,1316,0.072,0.125,0.021,0.022,0.554,0.765,0.123
1909,98,2019,,,1315,0.042,0.052,0.002,0.037,0.995,0.967,0.953
1910,390,2019,,,1313,0.074,0.07,0.046,0.115,0.97,0.636,0.711
1911,397,2019,,,1308,0.03,0.062,0.073,0.026,0.878,0.958,0.715
1912,120,2019,,,1307,0.075,0.145,0.021,0.014,0.925,0.855,0.422
1913,314,2019,,,1244,0.089,0.139,0.031,0.044,0.866,0.839,0.518
1914,284,2019,,,1242,0.061,0.02,0.75,0,1,0.822,0.841
1915,389,2019,,,1241,0.082,0.06,0.027,0.029,0.905,0.639,0.612
1916,286,2019,,,1204,0.104,0.142,0.003,0.002,0.645,0.877,0.293
1917,135,2019,,,1180,0.164,0.204,0.028,0.046,0.863,0.786,0.43
1918,217,2019,,,1165,0.094,0.134,0.015,0.009,0.622,0.916,0.045
1919,320,2019,,,1154,0.058,0.133,0.018,0.02,0.972,0.934,0.496
1920,360,2019,,,1154,0.083,0.204,0.029,0.003,0.905,0.823,0.321
1921,406,2019,,,1152,0.119,0.106,0.035,0.015,0.714,0.763,0.486
1922,6,2019,,,1124,0.034,0.053,0.021,0.004,0.984,0.765,0.772
1923,131,2019,,,1116,0.101,0.093,0.017,0.013,0.96,0.912,0.802
1924,163,2019,,,1107,0.061,0.067,0.023,0.01,0.469,0.9,0.233
1925,176,2019,,,1107,0.081,0.102,0.018,0.057,0.928,0.757,0.676
1926,412,2019,,,1105,0.098,0.157,0.029,0.028,0.868,0.918,0.582
1927,227,2019,,,1104,0.067,0.114,0.018,0.015,0.621,0.928,0.172
1928,370,2019,,,1094,0.134,0.068,0.039,0.04,0.972,0.81,0.786
1929,329,2019,,,1088,0.086,0.174,0.017,0.02,0.573,0.393,0.081
1930,165,2019,,,1086,0.064,0.194,0.009,0.017,0.748,0.76,0.289
1931,324,2019,,,1073,0.084,0.151,0.013,0.014,0.988,0.761,0.629
1932,232,2019,,,1065,0.031,0.145,0.026,0.048,0.943,0.716,0.773
1933,325,2019,,,1056,0.076,0.07,0.065,0.013,0.761,0.958,0.123
1934,318,2019,,,1039,0.062,0.106,0.032,0.036,0.75,0.858,0.451
1935,167,2019,,,1035,0.056,0.145,0.013,0.012,0.996,0.887,0.515
1936,188,2019,,,1033,0.07,0.129,0.036,0.031,0.871,0.772,0.394
1937,378,2019,,,1027,0.041,0.083,0.022,0.03,0.798,0.527,0.1
1938,278,2019,,,997,0.097,0.151,0.068,0.004,0.767,0.509,0.286
1939,185,2019,,,991,0.068,0.123,0.026,0.014,0.582,0.499,0.143
1940,241,2019,,,976,0.086,0.128,0.012,0.019,0.932,0.977,0.617
1941,269,2019,,,974,0.143,0.139,0.059,0.012,0.745,0.721,0.391
1942,301,2019,,,967,0.136,0.104,0.04,0.015,0.798,0.881,0.457
1943,359,2019,,,963,0.016,0.093,0.019,0.007,0.911,0.84,0.268
1944,140,2019,,,935,0.115,0.124,0.018,0.032,0.83,0.533,0.425
1945,289,2019,,,928,0.094,0.224,0.125,0,0.93,0.97,0.867
1946,158,2019,,,922,0.029,0.086,0.092,0.083,0.881,0.886,0.501
1947,238,2019,,,918,0.072,0.067,0.056,0.02,0.448,0.726,0.104
1948,223,2019,,,911,0.067,0.098,0.046,0.037,0.943,0.921,0.734
1949,319,2019,,,903,0.101,0.115,0.056,0.023,0.718,0.771,0.204
1950,107,2019,,,885,0.13,0.157,0.007,0.021,0.921,0.885,0.532
1951,208,2019,,,884,0.057,0.1,0.096,0.027,0.901,0.854,0.827
1952,231,2019,,,863,0.105,0.129,0.313,0.059,0.817,0.742,0.028
1953,357,2019,,,862,0.054,0.138,0.031,0,0.636,0.565,0.159
1954,344,2019,,,860,0.112,0.113,0.03,0.01,0.575,0.64,0.188
1955,138,2019,,,851,0.088,0.13,0.152,0.045,0.653,0.912,0.274
1956,260,2019,,,848,0.078,0.178,0.025,0.004,0.814,0.515,0.406
1957,181,2019,,,839,0.069,0.126,0.012,0.014,0.604,0.958,0.144
1958,244,2019,,,836,0.094,0.22,0.028,0.333,1,0.836,0.586
1959,184,2019,,,827,0.186,0.12,0.008,0.019,0.747,0.9,0.416
1960,151,2019,,,822,0.056,0.06,0.009,0.416,0.936,0.628,0.661
1961,333,2019,,,814,0.06,0.071,0.015,0.009,0.982,0.589,0.79
1962,195,2019,,,811,0.092,0.119,0.021,0.009,0.937,0.641,0.386
1963,103,2019,,,807,0.14,0.123,0.079,0.031,0.581,0.785,0.207
1964,340,2019,,,800,0.101,0.074,0.08,0.044,0.929,0.89,0.571
1965,213,2019,,,798,0.072,0.105,0.073,0.011,0.73,0.69,0.446
1966,174,2019,,,795,0.056,0.225,0.016,0.005,0.717,0.948,0.228
1967,221,2019,,,785,0.133,0.07,0.029,0.021,0.666,0.751,0.328
1968,416,2019,,,768,0.05,0.092,0.021,0.02,0.766,0.523,0.253
1969,119,2019,,,757,0.038,0.049,0.007,0.027,0.566,0.997,0.091
1970,201,2019,,,744,0.142,0.152,0.113,0.036,0.836,0.748,0.353
1971,146,2019,,,742,0.014,0.054,0.035,0.015,0.83,0.737,0.309
1972,108,2019,,,740,0.152,0.147,0.122,0.116,0.723,0.812,0.422
1973,368,2019,,,727,0.065,0.114,0.037,0.042,0.899,0.85,0.227
1974,207,2019,,,723,0.095,0.089,0.014,0.004,0.511,0.504,0.067
1975,432,2019,,,723,0.021,0.073,0.022,0.024,0.672,0.411,0.608
1976,387,2019,,,719,0.05,0.107,0.024,0.087,0.835,0.864,0.417
1977,415,2019,,,710,0.054,0.162,0.039,0.028,0.77,0.498,0.184
1978,154,2019,,,709,0.045,0.132,0.048,0.024,0.866,0.834,0.607
1979,256,2019,,,703,0.034,0.121,0.055,0.016,0.644,0.804,0.469
1980,166,2019,,,694,0.126,0.249,0.027,0.025,0.662,0.921,0.175
1981,313,2019,,,675,0.04,0.1,0.04,0.007,0.795,0.857,0.336
1982,326,2019,,,672,0.247,0.204,0.037,0.046,0.747,0.986,0.124
1983,425,2019,,,671,0.106,0.116,0.025,0.019,0.895,0.836,0.56
1984,350,2019,,,655,0.11,0.145,0.058,0.011,0.767,0.84,0.257
1985,171,2019,,,648,0.165,0.133,0.008,0.017,0.57,0.904,0.074
1986,101,2019,,,645,0.12,0.13,0.053,0.144,0.878,0.376,0.694
1987,199,2019,,,640,0.049,0.174,0.092,0.02,0.624,0.843,0.096
1988,374,2019,,,634,0.133,0.103,0.139,0.02,0.945,0.742,0.863
1989,210,2019,,,632,0.105,0.246,0.024,0.022,0.681,0.408,0.056
1990,13,2019,,,628,0.066,0.061,0.04,0.031,0.953,0.772,0.843
1991,270,2019,,,628,0.153,0.102,0.041,0.01,0.443,0.915,0.095
1992,196,2019,,,622,0.055,0.176,0.085,0.044,0.987,0.893,0.54
1993,226,2019,,,616,0.067,0.121,0.07,0.021,0.72,0.791,0.252
1994,125,2019,,,611,0.077,0.143,0.062,0.199,0.958,0.853,0.864
1995,262,2019,,,610,0.132,0.29,0.011,0.025,0.562,0.379,0.068
1996,10,2019,,,589,0.105,0.096,0.02,0.055,0.964,0.685,0.711
1997,444,2019,,,585,0.061,0.146,0.017,0.017,0.637,0.918,0.137
1998,306,2019,,,584,0.065,0.099,0.058,0.016,0.903,0.932,0.802
1999,281,2019,,,580,0.22,0.146,0.086,0.031,0.361,0.838,0.092
2000,394,2019,,,574,0.129,0.094,0.106,0.02,0.928,0.936,0.791
2001,183,2019,,,568,0.068,0.095,0.016,0.003,0.679,0.605,0.324
2002,194,2019,,,567,0.103,0.145,0.032,0.035,0.907,0.74,0.628
2003,407,2019,,,562,0.06,0.13,0.021,0.01,0.66,0.696,0.195
2004,305,2019,,,553,0.062,0.082,0.029,0.022,0.751,0.917,0.298
2005,104,2019,,,552,0.149,0.224,0.018,0.599,0.903,0.675,0.682
2006,330,2019,,,552,0.019,0.048,0.375,0.022,0.885,0.85,0.249
2007,275,2019,,,550,0.076,0.216,0.033,0,0.593,0.353,0.26
2008,399,2019,,,550,0.041,0.085,0.015,0.009,0.893,0.792,0.401
2009,248,2019,,,539,0.063,0.103,0.017,0.077,0.993,0.768,0.779
2010,421,2019,,,531,0.079,0.073,0.083,0.038,0.898,0.644,0.477
2011,15,2019,,,528,0.263,0.081,0.002,0.004,0.893,0.73,0.096
2012,265,2019,,,525,0.044,0.127,0.027,0.006,0.612,0.606,0.324
2013,198,2019,,,519,0.053,0.105,0.015,0.003,0.678,0.241,0.293
2014,264,2019,,,519,0.15,0.114,0.042,0.044,0.744,0.404,0.636
2015,428,2019,,,517,0.08,0.273,0.039,0.058,0.983,0.767,0.917
2016,149,2019,,,513,0.072,0.204,0.016,0.044,0.722,0.896,0.178
2017,114,2019,,,509,0.097,0.075,0.063,0.057,0.922,0.335,0.374
2018,242,2019,,,507,0.076,0.203,0.024,0.006,0.725,0.628,0.152
2019,426,2019,,,506,0.125,0.203,0.063,0.007,0.514,0.929,0.169
2020,446,2019,,,506,0.09,0.088,0.032,0.049,0.975,0.86,0.298
2021,239,2019,,,500,0.082,0.108,0.026,0.018,0.866,0.848,0.383
2022,430,2019,,,500,0.076,0.234,0.034,0.036,1,0.765,0.99
2023,252,2019,,,497,0.06,0.167,0.022,0.003,0.618,0.599,0.275
2024,423,2019,,,491,0.108,0.108,0.053,0.017,0.809,0.877,0.283
2025,109,2019,,,489,0.12,0.133,0.112,0,0.682,0.78,0.17
2026,162,2019,,,469,0.122,0.204,0.017,0.005,0.989,0.967,0.814
2027,418,2019,,,469,0.174,0.091,0.03,0.048,0.679,0.807,0.162
2028,222,2019,,,456,0.121,0.084,0.02,0,0.846,0.789,0.563
2029,186,2019,,,455,0.059,0.081,0.004,0.014,0.986,0.934,0.706
2030,1,2019,,,454,0.118,0.191,0.009,0.015,0.753,0.816,0.139
2031,263,2019,,,445,0.079,0.094,0.034,0.018,0.912,0.872,0.624
2032,189,2019,,,438,0.042,0.084,0.018,0.022,0.725,0.993,0.446
2033,321,2019,,,438,0.073,0.144,0.048,0.029,0.938,0.856,0.649
2034,315,2019,,,437,0.071,0.055,0.071,0.039,0.695,0.763,0.176
2035,218,2019,,,434,0.181,0.102,0,0,0.266,0.978,0.08
2036,349,2019,,,418,0.114,0.237,0.036,0.012,0.729,0.765,0.406
2037,391,2019,,,417,0.044,0.091,0.017,0.041,0.949,0.985,0.345
2038,3,2019,,,413,0.12,0.257,0.029,0.008,0.619,0.547,0.127
2039,273,2019,,,410,0.08,0.284,0.022,0,0.466,1,0.034
2040,243,2019,,,408,0.074,0.174,0.015,0.023,0.611,0.762,0.449
2041,113,2019,,,407,0.052,0.076,0.02,0.048,0.675,0.821,0.298
2042,335,2019,,,407,0.053,0.073,0.052,0.016,0.502,0.788,0.122
2043,240,2019,,,406,0.087,0.131,0.027,0.022,0.805,0.71,0.173
2044,327,2019,,,406,0.145,0.147,0.037,0.02,0.632,0.84,0.064
2045,211,2019,,,405,0.062,0.193,0.007,0.047,0.684,0.348,0.245
2046,376,2019,,,405,0.018,0.04,0.027,0.033,0.992,0.947,0.715
2047,332,2019,,,401,0.189,0.115,0.047,0.004,0.546,0.691,0.082
2048,7,2019,,,400,0.041,0.089,0.005,0.044,0.956,0.877,0.299
2049,290,2019,,,399,0.128,0.164,0.048,0.011,0.978,0.714,0.703
2050,317,2019,,,398,0.062,0.138,0.03,0.048,0.914,0.763,0.382
2051,379,2019,,,398,0.062,0.159,0.018,0.028,0.55,0.811,0.173
2052,312,2019,,,395,0.087,0.229,0.005,0.033,0.953,0.916,0.36
2053,303,2019,,,393,0.052,0.065,0.112,0,0.819,0.583,0.628
2054,236,2019,,,389,0.057,0.08,0.015,0.051,0.588,1,0.133
2055,334,2019,,,388,0.066,0.197,0.015,0,0.605,0.772,0.106
2056,261,2019,,,385,0.122,0.131,0.008,0.013,0.73,0.863,0.416
2057,19,2019,,,381,0.09,0.184,0.01,0,0.569,0.773,0.097
2058,245,2019,,,380,0.057,0.081,0.076,0.064,0.858,0.691,0.598
2059,361,2019,,,380,0.062,0.136,0.034,0.022,0.559,0.717,0.188
2060,271,2019,,,375,0.067,0.167,0.029,0.034,0.733,0.386,0.392
2061,17,2019,,,374,0.07,0.08,0.037,0.011,0.984,0.91,0.476
2062,106,2019,,,373,0.078,0.305,0.005,0,0.971,0.681,0.56
2063,336,2019,,,373,0.051,0.155,0.016,0,0.945,0.945,0.394
2064,363,2019,,,373,0.061,0.152,0.035,0.035,0.875,0.775,0.44
2065,351,2019,,,371,0.056,0.11,0.035,0.022,0.624,0.876,0.19
2066,93,2019,,,370,0.058,0.133,0.041,0.028,0.939,0.687,0.525
2067,253,2019,,,369,0.092,0.107,0.005,0.038,0.989,0.643,0.697
2068,381,2019,,,368,0.17,0.169,0.038,0.027,0.973,0.732,0.168
2069,445,2019,,,358,0.092,0.108,0.008,0.004,0.643,0.617,0.134
2070,126,2019,,,357,0.051,0.098,0.059,0.015,0.736,0.909,0.462
2071,267,2019,,,354,0.049,0.081,0.028,0.031,1,0.962,0.987
2072,11,2019,,,350,0.084,0.166,0.051,0.029,0.921,0.9,0.657
2073,187,2019,,,345,0.08,0.067,0.017,0.055,1,0.993,0.993
2074,193,2019,,,341,0.034,0.277,0.029,0.017,0.966,0.835,0.324
2075,5,2019,,,339,0.117,0.147,0.027,0.014,0.739,0.886,0.204
2076,429,2019,,,337,0.105,0.126,0.015,0.071,0.732,0.818,0.273
2077,274,2019,,,331,0.078,0.178,0.045,0.016,0.601,0.639,0.219
2078,215,2019,,,329,0.088,0.087,0.097,0.005,0.555,0.973,0.242
2079,404,2019,,,329,0.036,0.157,0.018,0.005,0.968,0.476,0.584
2080,121,2019,,,327,0.141,0.123,0.034,0,0.756,0.326,0.163
2081,358,2019,,,327,0.041,0.053,0.021,0.021,0.609,0.928,0.426
2082,362,2019,,,327,0.083,0.092,0.006,0.085,0.902,0.787,0.494
2083,247,2019,,,326,0.131,0.183,0.025,0.094,0.949,0.877,0.877
2084,170,2019,,,320,0.078,0.19,0.009,0,0.468,0.302,0.072
2085,92,2019,,,315,0.064,0.109,0.006,0.035,1,0.957,0.752
2086,448,2019,,,315,0.049,0.205,0.016,0.027,0.986,0.912,0.912
2087,322,2019,,,313,0.109,0.057,0.035,0.025,0.969,0.871,0.399
2088,272,2019,,,311,0.154,0.109,0.01,0,0.908,0.9,0.515
2089,439,2019,,,311,0.05,0.125,0.019,0,0.636,0.768,0.232
2090,136,2019,,,308,0.151,0.101,0.006,0.022,0.724,0.47,0.022
2091,127,2019,,,300,0.085,0.087,0.003,0,0.563,0.943,0.113
2092,282,2019,,,300,0.084,0.177,0.107,0,0.856,0.944,0.567
2093,105,2019,,,284,0.248,0.148,0.007,0.016,0.797,0.961,0.297
2094,307,2019,,,284,0.013,0.135,0.018,0,0.772,0.988,0.105
2095,216,2019,,,281,0.028,0.126,0.039,0.007,0.944,0.804,0.804
2096,311,2019,,,281,0.025,0.126,0.014,0,0.577,0.918,0.17
2097,152,2019,,,279,0.164,0.099,0.057,0.045,0.812,1,0.053
2098,371,2019,,,275,0.071,0.121,0.018,0.021,0.822,0.856,0.479
2099,132,2019,,,272,0.091,0.172,0.015,0.054,0.848,0.696,0.609
2100,382,2019,,,272,0.072,0.042,0.07,0.007,0.837,0.823,0.408
2101,375,2019,,,271,0.04,0.192,0.03,0.044,0.756,0.807,0.304
2102,18,2019,,,267,0.056,0.438,0.034,0.036,0.971,0.978,0.854
2103,95,2019,,,266,0.08,0.134,0.053,0.027,0.973,0.752,0.761
2104,437,2019,,,261,0.063,0.092,0.284,0.037,0.915,0.988,0.841
2105,111,2019,,,259,0.08,0.232,0.062,0.116,0.643,0.876,0.279
2106,224,2019,,,259,0.026,0.035,0,0.004,0.403,0.784,0.034
2107,383,2019,,,259,0.148,0.102,0.027,0,1,0.87,0.59
2108,343,2019,,,257,0.074,0.154,0.019,0.017,1,0.87,0.461
2109,436,2019,,,257,0.055,0.077,0.097,0.02,0.871,0.366,0.713
2110,110,2019,,,253,0.019,0.068,0.036,0.263,0.993,0.562,0.073
2111,16,2019,,,252,0.02,0.088,0.024,0,0.495,0.437,0.029
2112,337,2019,,,247,0.069,0.021,0.004,0.017,0.57,0.994,0.064
2113,438,2019,,,245,0.074,0.123,0.004,0.027,0.964,0.759,0.652
2114,192,2019,,,244,0.107,0.121,0.057,0.02,0.817,0.549,0.261
2115,443,2019,,,241,0.067,0.069,0.012,0.039,0.768,0.897,0.374
2116,172,2019,,,240,0.236,0.262,0.008,0,0.714,0.802,0.032
2117,14,2019,,,239,0.075,0.083,0.013,0.096,0.968,0.915,0.691
2118,12,2019,,,236,0.026,0.095,0.131,0.06,1,0.964,0.892
